170.572, 129.412, 5.855, 21.968 False
170.378, 129.414, 5.786, 22.001 False
170.186, 129.416, 5.730, 22.034 False
169.996, 129.418, 5.686, 22.067 False
169.806, 129.420, 5.658, 22.100 False
169.618, 129.422, 5.639, 22.133 False
169.429, 129.424, 5.627, 22.166 False
169.241, 129.426, 5.614, 22.199 False
169.054, 129.427, 5.607, 22.232 False
168.866, 129.429, 5.604, 22.265 False
168.679, 129.431, 5.607, 22.298 False
168.491, 129.433, 5.612, 22.331 False
168.303, 129.435, 5.619, 22.364 False
168.115, 129.437, 5.624, 22.397 False
167.927, 129.439, 5.627, 22.430 False
167.740, 129.440, 5.627, 22.463 False
167.552, 129.442, 5.624, 22.496 False
167.364, 129.444, 5.619, 22.529 False
167.177, 129.446, 5.611, 22.562 False
166.990, 129.448, 5.601, 22.595 False
166.803, 129.449, 5.589, 22.628 False
166.617, 129.451, 5.574, 22.661 False
166.432, 129.453, 5.558, 22.694 False
166.247, 129.455, 5.540, 22.727 False
166.063, 129.456, 5.519, 22.760 False
165.880, 129.458, 5.498, 22.793 False
165.697, 129.460, 5.473, 22.826 False
165.515, 129.461, 5.448, 22.859 False
165.334, 129.463, 5.421, 22.892 False
165.154, 129.465, 5.395, 22.925 False
164.975, 129.466, 5.369, 22.958 False
164.797, 129.468, 5.348, 22.991 False
164.619, 129.469, 5.332, 23.024 False
164.441, 129.471, 5.323, 23.057 False
164.264, 129.472, 5.323, 23.090 False
164.086, 129.474, 5.331, 23.123 False
163.908, 129.475, 5.350, 23.156 False
163.728, 129.477, 5.378, 23.189 False
163.548, 129.478, 5.412, 23.222 False
163.366, 129.480, 5.450, 23.255 False
163.183, 129.481, 5.489, 23.288 False
162.999, 129.483, 5.527, 23.321 False
162.813, 129.484, 5.561, 23.354 False
162.627, 129.486, 5.590, 23.387 False
162.440, 129.487, 5.614, 23.420 False
162.252, 129.489, 5.633, 23.453 False
162.064, 129.490, 5.646, 23.486 False
161.875, 129.491, 5.654, 23.519 False
161.687, 129.493, 5.657, 23.552 False
161.498, 129.494, 5.657, 23.585 False
161.310, 129.496, 5.653, 23.618 False
161.122, 129.497, 5.646, 23.651 False
160.934, 129.498, 5.636, 23.684 False
160.747, 129.500, 5.624, 23.717 False
160.560, 129.501, 5.610, 23.750 False
160.373, 129.502, 5.594, 23.783 False
160.187, 129.504, 5.576, 23.816 False
160.002, 129.505, 5.556, 23.849 False
159.818, 129.506, 5.535, 23.882 False
159.634, 129.507, 5.512, 23.915 False
159.451, 129.509, 5.487, 23.948 False
159.269, 129.509, 5.463, 23.981 False
159.087, 129.510, 5.442, 24.014 False
158.906, 129.510, 5.426, 24.047 False
158.726, 129.511, 5.417, 24.080 False
158.545, 129.512, 5.416, 24.113 False
158.364, 129.513, 5.426, 24.146 False
158.183, 129.514, 5.444, 24.179 False
158.000, 129.515, 5.473, 24.212 False
157.817, 129.516, 5.507, 24.245 False
157.632, 129.517, 5.545, 24.278 False
157.445, 129.517, 5.584, 24.311 False
157.258, 129.518, 5.620, 24.344 False
157.070, 129.519, 5.652, 24.377 False
156.880, 129.520, 5.678, 24.410 False
156.690, 129.521, 5.699, 24.443 False
156.500, 129.522, 5.715, 24.476 False
156.309, 129.523, 5.726, 24.509 False
156.118, 129.523, 5.733, 24.542 False
155.927, 129.524, 5.735, 24.575 False
155.736, 129.525, 5.734, 24.608 False
155.545, 129.526, 5.728, 24.641 False
155.354, 129.526, 5.718, 24.674 False
155.164, 129.527, 5.706, 24.707 False
154.975, 129.528, 5.691, 24.740 False
154.785, 129.529, 5.675, 24.773 False
154.597, 129.529, 5.656, 24.806 False
154.409, 129.530, 5.636, 24.839 False
154.222, 129.531, 5.614, 24.872 False
154.035, 129.531, 5.591, 24.905 False
153.850, 129.532, 5.568, 24.938 False
153.665, 129.533, 5.547, 24.971 False
153.480, 129.533, 5.528, 25.004 False
153.297, 129.534, 5.513, 25.037 False
153.113, 129.534, 5.504, 25.070 False
152.930, 129.534, 5.503, 25.103 False
152.746, 129.535, 5.512, 25.136 False
152.561, 129.535, 5.530, 25.169 False
152.376, 129.535, 5.559, 25.202 False
152.190, 129.536, 5.593, 25.235 False
152.002, 129.536, 5.631, 25.268 False
151.813, 129.536, 5.669, 25.301 False
151.623, 129.537, 5.704, 25.334 False
151.431, 129.537, 5.734, 25.367 False
151.239, 129.537, 5.759, 25.400 False
151.047, 129.538, 5.778, 25.433 False
150.854, 129.538, 5.792, 25.466 False
150.660, 129.538, 5.801, 25.499 False
150.467, 129.539, 5.806, 25.532 False
150.273, 129.539, 5.807, 25.565 False
150.080, 129.539, 5.803, 25.598 False
149.887, 129.540, 5.797, 25.631 False
149.694, 129.540, 5.787, 25.664 False
149.502, 129.540, 5.774, 25.697 False
149.310, 129.540, 5.756, 25.730 False
149.118, 129.541, 5.738, 25.763 False
148.928, 129.541, 5.717, 25.796 False
148.738, 129.541, 5.695, 25.829 False
148.549, 129.541, 5.672, 25.862 False
148.361, 129.541, 5.647, 25.895 False
148.173, 129.542, 5.621, 25.928 False
147.987, 129.542, 5.596, 25.961 False
147.801, 129.542, 5.570, 25.994 False
147.616, 129.542, 5.549, 26.027 False
147.431, 129.542, 5.532, 26.060 False
147.247, 129.542, 5.521, 26.093 False
147.063, 129.542, 5.520, 26.126 False
146.879, 129.543, 5.526, 26.159 False
146.694, 129.543, 5.544, 26.192 False
146.508, 129.543, 5.569, 26.225 False
146.321, 129.543, 5.604, 26.258 False
146.133, 129.543, 5.642, 26.291 False
145.944, 129.543, 5.681, 26.324 False
145.753, 129.543, 5.717, 26.357 False
145.561, 129.543, 5.747, 26.390 False
145.369, 129.543, 5.771, 26.423 False
145.176, 129.543, 5.789, 26.456 False
144.983, 129.543, 5.801, 26.489 False
144.789, 129.543, 5.809, 26.522 False
144.595, 129.543, 5.813, 26.555 False
144.402, 129.543, 5.812, 26.588 False
144.208, 129.543, 5.808, 26.621 False
144.015, 129.543, 5.801, 26.654 False
143.822, 129.543, 5.790, 26.687 False
143.629, 129.543, 5.777, 26.720 False
143.437, 129.543, 5.761, 26.753 False
143.246, 129.543, 5.741, 26.786 False
143.055, 129.543, 5.719, 26.819 False
142.865, 129.543, 5.694, 26.852 False
142.676, 129.543, 5.669, 26.885 False
142.488, 129.543, 5.644, 26.918 False
142.301, 129.543, 5.619, 26.951 False
142.114, 129.543, 5.595, 26.984 False
141.928, 129.543, 5.575, 27.017 False
141.743, 129.542, 5.559, 27.050 False
141.558, 129.542, 5.549, 27.083 False
141.373, 129.542, 5.547, 27.116 False
141.188, 129.542, 5.553, 27.149 False
141.002, 129.542, 5.570, 27.182 False
140.815, 129.542, 5.595, 27.215 False
140.628, 129.542, 5.627, 27.248 False
140.439, 129.542, 5.664, 27.281 False
140.249, 129.541, 5.704, 27.314 False
140.057, 129.541, 5.741, 27.347 False
139.865, 129.541, 5.774, 27.380 False
139.671, 129.541, 5.800, 27.413 False
139.477, 129.541, 5.820, 27.446 False
139.283, 129.541, 5.834, 27.479 False
139.088, 129.540, 5.842, 27.512 False
138.893, 129.540, 5.845, 27.545 False
138.698, 129.540, 5.844, 27.578 False
138.504, 129.540, 5.840, 27.611 False
138.309, 129.540, 5.832, 27.644 False
138.115, 129.539, 5.821, 27.677 False
137.922, 129.539, 5.807, 27.710 False
137.729, 129.539, 5.791, 27.743 False
137.536, 129.539, 5.772, 27.776 False
137.345, 129.539, 5.751, 27.809 False
137.154, 129.538, 5.726, 27.842 False
136.964, 129.538, 5.700, 27.875 False
136.775, 129.538, 5.671, 27.908 False
136.586, 129.538, 5.643, 27.941 False
136.399, 129.537, 5.616, 27.974 False
136.213, 129.537, 5.590, 28.007 False
136.027, 129.537, 5.568, 28.040 False
135.842, 129.536, 5.551, 28.073 False
135.657, 129.536, 5.540, 28.106 False
135.472, 129.536, 5.537, 28.139 False
135.287, 129.536, 5.544, 28.172 False
135.102, 129.535, 5.558, 28.205 False
134.916, 129.535, 5.583, 28.238 False
134.729, 129.535, 5.613, 28.271 False
134.540, 129.535, 5.649, 28.304 False
134.351, 129.534, 5.682, 28.337 False
134.160, 129.534, 5.710, 28.370 False
133.969, 129.534, 5.724, 28.403 False
133.779, 129.533, 5.714, 28.436 False
133.589, 129.533, 5.680, 28.469 False
133.402, 129.533, 5.625, 28.502 False
133.216, 129.532, 5.552, 28.535 False
133.034, 129.532, 5.464, 28.568 False
132.855, 129.532, 5.361, 28.601 False
132.680, 129.531, 5.245, 28.634 False
132.509, 129.531, 5.118, 28.667 False
132.343, 129.531, 4.983, 28.700 False
132.181, 129.530, 4.833, 28.733 False
132.025, 129.530, 4.674, 28.766 False
131.874, 129.530, 4.516, 28.799 False
131.728, 129.530, 4.357, 28.832 False
131.587, 129.529, 4.200, 28.865 False
131.452, 129.529, 4.044, 28.898 False
131.322, 129.529, 3.892, 28.931 False
131.196, 129.528, 3.747, 28.964 False
131.075, 129.528, 3.614, 28.997 False
130.958, 129.528, 3.482, 29.030 False
130.845, 129.527, 3.364, 29.063 False
130.736, 129.527, 3.243, 29.096 False
130.630, 129.526, 3.138, 29.129 False
130.528, 129.526, 3.026, 29.162 False
130.430, 129.526, 2.931, 29.195 False
130.334, 129.525, 2.841, 29.228 False
130.241, 129.525, 2.750, 29.261 False
130.152, 129.525, 2.660, 29.294 False
130.065, 129.524, 2.571, 29.327 False
129.981, 129.524, 2.483, 29.360 False
129.901, 129.524, 2.397, 29.393 False
129.823, 129.524, 2.313, 29.426 False
129.747, 129.523, 2.231, 29.459 False
129.675, 129.523, 2.152, 29.492 False
129.605, 129.523, 2.075, 29.525 False
129.537, 129.522, 2.000, 29.558 False
129.472, 129.522, 1.928, 29.591 False
129.409, 129.522, 1.858, 29.624 False
129.349, 129.522, 1.791, 29.657 False
129.291, 129.522, 1.726, 29.690 False
129.235, 129.521, 1.663, 29.723 False
129.181, 129.521, 1.602, 29.756 False
129.128, 129.521, 1.544, 29.789 False
129.078, 129.521, 1.487, 29.822 False
129.030, 129.521, 1.433, 29.855 False
128.983, 129.520, 1.381, 29.888 False
128.938, 129.520, 1.330, 29.921 False
128.895, 129.520, 1.281, 29.954 False
128.853, 129.520, 1.235, 29.987 False
128.813, 129.520, 1.189, 30.020 False
128.774, 129.520, 1.146, 30.053 False
128.737, 129.519, 1.104, 30.086 False
128.701, 129.519, 1.064, 30.119 False
128.666, 129.519, 1.025, 30.152 False
128.634, 129.519, 0.957, 30.185 False
128.604, 129.519, 0.885, 30.218 False
128.576, 129.519, 0.822, 30.251 False
128.550, 129.519, 0.770, 30.284 False
128.525, 129.519, 0.731, 30.317 False
128.501, 129.518, 0.709, 30.350 False
128.478, 129.518, 0.705, 30.383 False
128.454, 129.518, 0.722, 30.416 False
128.426, 129.518, 0.837, 30.449 False
128.396, 129.518, 0.894, 30.482 False
128.364, 129.518, 0.942, 30.515 False
128.331, 129.518, 0.969, 30.548 False
128.298, 129.518, 1.009, 30.581 False
128.262, 129.518, 1.073, 30.614 False
128.223, 129.518, 1.164, 30.647 False
128.181, 129.517, 1.280, 30.680 False
128.133, 129.517, 1.448, 30.713 False
128.079, 129.517, 1.614, 30.746 False
128.021, 129.517, 1.761, 30.779 False
127.958, 129.517, 1.889, 30.812 False
127.891, 129.516, 2.016, 30.845 False
127.820, 129.518, 2.147, 30.878 False
127.745, 129.518, 2.288, 30.911 False
127.664, 129.518, 2.435, 30.944 False
127.579, 129.518, 2.585, 30.977 False
127.488, 129.517, 2.738, 31.010 False
127.393, 129.517, 2.894, 31.043 False
127.292, 129.517, 3.051, 31.076 False
127.186, 129.517, 3.210, 31.109 False
127.074, 129.517, 3.370, 31.142 False
126.958, 129.517, 3.529, 31.175 False
126.836, 129.516, 3.689, 31.208 False
126.708, 129.516, 3.848, 31.241 False
126.576, 129.516, 4.007, 31.274 False
126.438, 129.516, 4.166, 31.307 False
126.295, 129.515, 4.324, 31.340 False
126.147, 129.515, 4.479, 31.373 False
125.994, 129.515, 4.630, 31.406 False
125.836, 129.515, 4.774, 31.439 False
125.673, 129.514, 4.907, 31.472 False
125.507, 129.514, 5.029, 31.505 False
125.337, 129.514, 5.139, 31.538 False
125.163, 129.513, 5.235, 31.571 False
124.987, 129.513, 5.318, 31.604 False
124.808, 129.513, 5.388, 31.637 False
124.628, 129.513, 5.447, 31.670 False
124.446, 129.512, 5.495, 31.703 False
124.262, 129.512, 5.534, 31.736 False
124.078, 129.512, 5.565, 31.769 False
123.892, 129.511, 5.586, 31.802 False
123.706, 129.511, 5.598, 31.835 False
123.520, 129.511, 5.596, 31.868 False
123.335, 129.510, 5.592, 31.901 False
123.149, 129.510, 5.589, 31.934 False
122.963, 129.510, 5.591, 31.967 False
122.777, 129.509, 5.593, 32.000 False
122.591, 129.509, 5.597, 32.033 False
122.405, 129.509, 5.600, 32.066 False
122.218, 129.508, 5.602, 32.099 False
122.032, 129.507, 5.602, 32.132 False
121.845, 129.506, 5.601, 32.165 False
121.659, 129.506, 5.597, 32.198 False
121.473, 129.505, 5.592, 32.231 False
121.287, 129.505, 5.584, 32.264 False
121.101, 129.504, 5.575, 32.297 False
120.916, 129.504, 5.563, 32.330 False
120.731, 129.503, 5.551, 32.363 False
120.546, 129.503, 5.536, 32.396 False
120.362, 129.502, 5.521, 32.429 False
120.179, 129.502, 5.503, 32.462 False
119.996, 129.501, 5.485, 32.495 False
119.814, 129.501, 5.464, 32.528 False
119.632, 129.501, 5.444, 32.561 False
119.452, 129.500, 5.422, 32.594 False
119.271, 129.500, 5.399, 32.627 False
119.092, 129.499, 5.375, 32.660 False
118.914, 129.499, 5.351, 32.693 False
118.736, 129.498, 5.325, 32.726 False
118.559, 129.498, 5.300, 32.759 False
118.383, 129.498, 5.272, 32.792 False
118.208, 129.497, 5.246, 32.825 False
118.034, 129.497, 5.217, 32.858 False
117.861, 129.496, 5.190, 32.891 False
117.689, 129.496, 5.160, 32.924 False
117.518, 129.496, 5.132, 32.957 False
117.347, 129.495, 5.102, 32.990 False
117.178, 129.495, 5.073, 33.023 False
117.010, 129.495, 5.043, 33.056 False
116.843, 129.494, 5.014, 33.089 False
116.676, 129.494, 4.995, 33.122 False
116.509, 129.494, 4.996, 33.155 False
116.343, 129.493, 4.985, 33.188 False
116.177, 129.493, 4.964, 33.221 False
116.012, 129.493, 4.935, 33.254 False
115.849, 129.492, 4.903, 33.287 False
115.686, 129.492, 4.870, 33.320 False
115.525, 129.492, 4.838, 33.353 False
115.364, 129.492, 4.806, 33.386 False
115.205, 129.491, 4.774, 33.419 False
115.047, 129.491, 4.742, 33.452 False
114.889, 129.491, 4.710, 33.485 False
114.733, 129.491, 4.678, 33.518 False
114.578, 129.490, 4.647, 33.551 False
114.424, 129.490, 4.615, 33.584 False
114.271, 129.490, 4.584, 33.617 False
114.119, 129.490, 4.548, 33.650 False
113.969, 129.490, 4.507, 33.683 False
113.820, 129.489, 4.459, 33.716 False
113.673, 129.489, 4.402, 33.749 False
113.528, 129.489, 4.351, 33.782 False
113.384, 129.489, 4.308, 33.815 False
113.241, 129.489, 4.262, 33.848 False
113.101, 129.489, 4.208, 33.881 False
112.962, 129.488, 4.152, 33.914 False
112.825, 129.488, 4.092, 33.947 False
112.690, 129.488, 4.040, 33.980 False
112.557, 129.488, 3.999, 34.013 False
112.425, 129.488, 3.953, 34.046 False
112.294, 129.488, 3.899, 34.079 False
112.166, 129.488, 3.843, 34.112 False
112.039, 129.488, 3.784, 34.145 False
111.915, 129.488, 3.727, 34.178 False
111.792, 129.488, 3.668, 34.211 False
111.671, 129.488, 3.618, 34.244 False
111.551, 129.488, 3.577, 34.277 False
111.433, 129.488, 3.531, 34.310 False
111.317, 129.487, 3.480, 34.343 False
111.202, 129.487, 3.426, 34.376 False
111.089, 129.487, 3.370, 34.409 False
110.978, 129.487, 3.315, 34.442 False
110.869, 129.487, 3.259, 34.475 False
110.762, 129.487, 3.203, 34.508 False
110.657, 129.487, 3.148, 34.541 False
110.553, 129.487, 3.094, 34.574 False
110.452, 129.487, 3.038, 34.607 False
110.352, 129.487, 2.983, 34.640 False
110.254, 129.487, 2.928, 34.673 False
110.157, 129.487, 2.874, 34.706 False
110.063, 129.487, 2.820, 34.739 False
109.970, 129.487, 2.766, 34.772 False
109.879, 129.487, 2.712, 34.805 False
109.790, 129.487, 2.658, 34.838 False
109.703, 129.487, 2.605, 34.871 False
109.618, 129.487, 2.551, 34.904 False
109.534, 129.488, 2.498, 34.937 False
109.452, 129.488, 2.445, 34.970 False
109.372, 129.488, 2.393, 35.003 False
109.293, 129.488, 2.351, 35.036 False
109.216, 129.488, 2.283, 35.069 False
109.142, 129.488, 2.218, 35.102 False
109.070, 129.488, 2.162, 35.135 False
108.999, 129.488, 2.116, 35.168 False
108.930, 129.488, 2.052, 35.201 False
108.863, 129.488, 1.991, 35.234 False
108.798, 129.488, 1.935, 35.267 False
108.734, 129.488, 1.896, 35.300 False
108.672, 129.488, 1.850, 35.333 False
108.612, 129.488, 1.778, 35.366 False
108.555, 129.488, 1.720, 35.399 False
108.498, 129.488, 1.684, 35.432 False
108.443, 129.488, 1.642, 35.465 False
108.389, 129.488, 1.596, 35.498 False
108.337, 129.488, 1.549, 35.531 False
108.287, 129.488, 1.501, 35.564 False
108.238, 129.488, 1.453, 35.597 False
108.191, 129.488, 1.405, 35.630 False
108.145, 129.488, 1.358, 35.663 False
108.101, 129.488, 1.311, 35.696 False
108.058, 129.488, 1.266, 35.729 False
108.017, 129.488, 1.221, 35.762 False
107.977, 129.488, 1.178, 35.795 False
107.939, 129.488, 1.136, 35.828 False
107.902, 129.488, 1.095, 35.861 False
107.867, 129.488, 1.056, 35.894 False
107.832, 129.488, 1.017, 35.927 False
107.799, 129.488, 0.981, 35.960 False
107.768, 129.488, 0.945, 35.993 False
107.737, 129.488, 0.911, 36.026 False
107.707, 129.488, 0.877, 36.059 False
107.679, 129.488, 0.845, 36.092 False
107.651, 129.488, 0.814, 36.125 False
107.625, 129.488, 0.785, 36.158 False
107.599, 129.488, 0.756, 36.191 False
107.575, 129.488, 0.728, 36.224 False
107.551, 129.488, 0.702, 36.257 False
107.528, 129.488, 0.676, 36.290 False
107.506, 129.489, 0.650, 36.323 False
107.485, 129.489, 0.626, 36.356 False
107.465, 129.489, 0.604, 36.389 False
107.445, 129.489, 0.582, 36.422 False
107.426, 129.489, 0.560, 36.455 False
107.408, 129.489, 0.540, 36.488 False
107.390, 129.489, 0.520, 36.521 False
107.373, 129.489, 0.501, 36.554 False
107.357, 129.489, 0.483, 36.587 False
107.341, 129.489, 0.464, 36.620 False
107.326, 129.489, 0.447, 36.653 False
107.311, 129.489, 0.431, 36.686 False
107.297, 129.489, 0.415, 36.719 False
107.284, 129.489, 0.400, 36.752 False
107.271, 129.489, 0.386, 36.785 False
107.258, 129.489, 0.371, 36.818 False
107.246, 129.489, 0.358, 36.851 False
107.235, 129.489, 0.345, 36.884 False
107.223, 129.489, 0.332, 36.917 False
107.212, 129.489, 0.320, 36.950 False
107.202, 129.489, 0.308, 36.983 False
107.192, 129.489, 0.297, 37.016 False
107.182, 129.489, 0.286, 37.049 False
107.173, 129.489, 0.276, 37.082 False
107.164, 129.489, 0.266, 37.115 False
107.155, 129.489, 0.256, 37.148 False
107.147, 129.489, 0.247, 37.181 False
107.139, 129.489, 0.236, 37.214 False
107.131, 129.489, 0.228, 37.247 False
107.124, 129.489, 0.220, 37.280 False
107.117, 129.489, 0.212, 37.313 False
107.110, 129.489, 0.204, 37.346 False
107.103, 129.489, 0.197, 37.379 False
107.097, 129.489, 0.190, 37.412 False
107.090, 129.489, 0.183, 37.445 False
107.085, 129.489, 0.176, 37.478 False
107.079, 129.489, 0.170, 37.511 False
107.073, 129.489, 0.163, 37.544 False
107.068, 129.489, 0.157, 37.577 False
107.063, 129.489, 0.152, 37.610 False
107.058, 129.489, 0.146, 37.643 False
107.053, 129.489, 0.141, 37.676 False
107.048, 129.489, 0.136, 37.709 False
107.044, 129.489, 0.131, 37.742 False
107.040, 129.489, 0.126, 37.775 False
107.036, 129.489, 0.121, 37.808 False
107.032, 129.489, 0.117, 37.841 False
107.028, 129.489, 0.112, 37.874 False
107.024, 129.489, 0.108, 37.907 False
107.021, 129.489, 0.104, 37.940 False
107.017, 129.489, 0.100, 37.973 False
107.014, 129.489, 0.097, 38.006 False
107.011, 129.489, 0.093, 38.039 False
107.008, 129.489, 0.090, 38.072 False
107.005, 129.489, 0.087, 38.105 False
107.002, 129.489, 0.083, 38.138 False
106.999, 129.489, 0.080, 38.171 False
106.997, 129.489, 0.077, 38.204 False
106.994, 129.489, 0.075, 38.237 False
106.992, 129.489, 0.072, 38.270 False
106.990, 129.489, 0.069, 38.303 False
106.987, 129.489, 0.067, 38.336 False
106.985, 129.489, 0.065, 38.369 False
106.985, 129.489, 0.003, 38.402 False
106.984, 129.489, 0.031, 38.435 False
106.983, 129.489, 0.026, 38.468 False
106.982, 129.489, 0.045, 38.501 False
106.980, 129.489, 0.047, 38.534 False
106.978, 129.489, 0.047, 38.567 False
106.977, 129.489, 0.046, 38.600 False
106.975, 129.489, 0.046, 38.633 False
106.974, 129.489, 0.045, 38.666 False
106.972, 129.489, 0.044, 38.699 False
106.971, 129.489, 0.043, 38.732 False
106.969, 129.489, 0.042, 38.765 False
106.968, 129.489, 0.041, 38.798 False
106.967, 129.489, 0.039, 38.831 False
106.965, 129.489, 0.038, 38.864 False
106.964, 129.489, 0.037, 38.897 False
106.963, 129.489, 0.036, 38.930 False
106.962, 129.489, 0.034, 38.963 False
106.961, 129.489, 0.033, 38.996 False
106.960, 129.489, 0.032, 39.029 False
106.958, 129.489, 0.031, 39.062 False
106.957, 129.489, 0.030, 39.095 False
106.956, 129.489, 0.029, 39.128 False
106.956, 129.489, 0.028, 39.161 False
106.955, 129.489, 0.027, 39.194 False
106.954, 129.489, 0.026, 39.227 False
106.953, 129.489, 0.025, 39.260 False
106.952, 129.489, 0.024, 39.293 False
106.951, 129.489, 0.023, 39.326 False
106.951, 129.489, 0.022, 39.359 False
106.950, 129.489, 0.021, 39.392 False
106.949, 129.489, 0.021, 39.425 False
106.949, 129.489, 0.020, 39.458 False
106.948, 129.489, 0.019, 39.491 False
106.948, 129.489, 0.001, 39.524 False
106.949, 129.489, -0.031, 39.557 False
106.950, 129.489, -0.026, 39.590 False
106.951, 129.489, -0.013, 39.623 False
106.951, 129.489, -0.002, 39.656 False
106.951, 129.489, 0.005, 39.689 False
106.950, 129.489, 0.011, 39.722 False
106.950, 129.489, 0.015, 39.755 False
106.949, 129.489, 0.017, 39.788 False
106.948, 129.489, 0.019, 39.821 False
106.948, 129.489, 0.021, 39.854 False
106.947, 129.489, 0.021, 39.887 False
106.946, 129.489, 0.022, 39.920 False
106.946, 129.489, 0.022, 39.953 False
106.945, 129.489, 0.022, 39.986 False
106.944, 129.489, 0.022, 40.019 False
106.943, 129.489, 0.021, 40.052 False
106.943, 129.489, 0.021, 40.085 False
106.942, 129.489, 0.020, 40.118 False
106.941, 129.489, 0.020, 40.151 False
106.941, 129.489, 0.019, 40.184 False
106.940, 129.489, 0.019, 40.217 False
106.941, 129.489, -0.003, 40.250 False
106.941, 129.489, -0.002, 40.283 False
106.941, 129.489, -0.001, 40.316 False
106.941, 129.489, -0.000, 40.349 False
106.941, 129.489, 0.001, 40.382 False
106.942, 129.489, 0.002, 40.415 False
106.942, 129.489, 0.003, 40.448 False
106.941, 129.489, 0.005, 40.481 False
106.941, 129.489, 0.007, 40.514 False
106.941, 129.489, 0.010, 40.547 False
106.941, 129.489, 0.013, 40.580 False
106.941, 129.489, 0.018, 40.613 False
106.940, 129.489, 0.023, 40.646 False
106.940, 129.489, 0.028, 40.679 False
106.939, 129.489, 0.047, 40.712 False
106.937, 129.491, 0.064, 40.745 False
106.935, 129.492, 0.043, 40.778 False
106.934, 129.493, 0.045, 40.811 False
106.932, 129.494, 0.064, 40.844 False
106.927, 129.498, 0.153, 40.877 False
106.922, 129.502, 0.160, 40.910 False
106.916, 129.506, 0.208, 40.943 False
106.907, 129.512, 0.249, 40.976 False
106.899, 129.519, 0.266, 41.009 False
106.889, 129.526, 0.313, 41.042 False
106.877, 129.534, 0.368, 41.075 False
106.863, 129.543, 0.422, 41.108 False
106.846, 129.551, 0.515, 41.141 False
106.829, 129.558, 0.544, 41.174 False
106.810, 129.563, 0.568, 41.207 False
106.791, 129.570, 0.584, 41.240 False
106.771, 129.576, 0.638, 41.273 False
106.750, 129.582, 0.670, 41.306 False
106.727, 129.588, 0.715, 41.339 False
106.703, 129.594, 0.736, 41.372 False
106.677, 129.600, 0.817, 41.405 False
106.648, 129.607, 0.871, 41.438 False
106.619, 129.614, 0.907, 41.471 False
106.588, 129.621, 0.924, 41.504 False
106.556, 129.627, 0.983, 41.537 False
106.523, 129.634, 1.006, 41.570 False
106.489, 129.640, 1.041, 41.603 False
106.454, 129.648, 1.075, 41.636 False
106.417, 129.654, 1.122, 41.669 False
106.380, 129.662, 1.164, 41.702 False
106.340, 129.669, 1.212, 41.735 False
106.299, 129.677, 1.260, 41.768 False
106.256, 129.684, 1.309, 41.801 False
106.212, 129.691, 1.353, 41.834 False
106.166, 129.699, 1.399, 41.867 False
106.119, 129.705, 1.443, 41.900 False
106.070, 129.710, 1.487, 41.933 False
106.019, 129.716, 1.529, 41.966 False
105.968, 129.722, 1.571, 41.999 False
105.915, 129.728, 1.612, 42.032 False
105.860, 129.736, 1.653, 42.065 False
105.805, 129.742, 1.693, 42.098 False
105.747, 129.749, 1.735, 42.131 False
105.689, 129.755, 1.776, 42.164 False
105.629, 129.762, 1.818, 42.197 False
105.568, 129.769, 1.858, 42.230 False
105.505, 129.776, 1.899, 42.263 False
105.441, 129.783, 1.938, 42.296 False
105.376, 129.790, 1.979, 42.329 False
105.310, 129.798, 2.018, 42.362 False
105.242, 129.805, 2.057, 42.395 False
105.173, 129.813, 2.095, 42.428 False
105.103, 129.821, 2.127, 42.461 False
105.032, 129.828, 2.153, 42.494 False
104.960, 129.836, 2.176, 42.527 False
104.887, 129.845, 2.197, 42.560 False
104.814, 129.853, 2.216, 42.593 False
104.740, 129.861, 2.235, 42.626 False
104.666, 129.869, 2.252, 42.659 False
104.591, 129.877, 2.268, 42.692 False
104.516, 129.885, 2.283, 42.725 False
104.440, 129.892, 2.295, 42.758 False
104.364, 129.899, 2.309, 42.791 False
104.287, 129.907, 2.322, 42.824 False
104.210, 129.915, 2.333, 42.857 False
104.132, 129.923, 2.343, 42.890 False
104.054, 129.931, 2.353, 42.923 False
103.976, 129.938, 2.361, 42.956 False
103.898, 129.945, 2.371, 42.989 False
103.819, 129.951, 2.378, 43.022 False
103.740, 129.959, 2.386, 43.055 False
103.660, 129.964, 2.390, 43.088 False
103.581, 129.968, 2.394, 43.121 False
103.501, 129.970, 2.400, 43.154 False
103.420, 129.974, 2.410, 43.187 False
103.340, 129.975, 2.413, 43.220 False
103.259, 129.978, 2.421, 43.253 False
103.178, 129.979, 2.423, 43.286 False
103.097, 129.980, 2.429, 43.319 False
103.016, 129.980, 2.432, 43.352 False
102.935, 129.980, 2.439, 43.385 False
102.853, 129.981, 2.447, 43.418 False
102.772, 129.984, 2.452, 43.451 False
102.690, 129.986, 2.453, 43.484 False
102.608, 129.987, 2.456, 43.517 False
102.526, 129.988, 2.458, 43.550 False
102.444, 129.989, 2.461, 43.583 False
102.362, 129.988, 2.456, 43.616 False
102.281, 129.983, 2.443, 43.649 False
102.199, 129.975, 2.432, 43.682 False
102.118, 129.967, 2.448, 43.715 False
102.036, 129.958, 2.445, 43.748 False
101.954, 129.948, 2.460, 43.781 False
101.872, 129.940, 2.473, 43.814 False
101.789, 129.933, 2.482, 43.847 False
101.707, 129.924, 2.474, 43.880 False
101.624, 129.915, 2.480, 43.913 False
