-181.188, -38.465, 13.248, 23.083
-181.186, -38.908, 13.292, 23.116
-181.184, -39.352, 13.337, 23.149
-181.182, -39.798, 13.382, 23.182
-181.179, -40.245, 13.427, 23.215
-181.177, -40.694, 13.472, 23.248
-181.175, -41.144, 13.517, 23.281
-181.173, -41.596, 13.562, 23.314
-181.171, -42.049, 13.608, 23.347
-181.169, -42.504, 13.654, 23.380
-181.166, -42.960, 13.699, 23.413
-181.164, -43.418, 13.745, 23.446
-181.162, -43.877, 13.792, 23.479
-181.159, -44.338, 13.838, 23.512
-181.157, -44.800, 13.884, 23.545
-181.155, -45.264, 13.931, 23.578
-181.153, -45.730, 13.978, 23.611
-181.150, -46.197, 14.025, 23.644
-181.148, -46.666, 14.072, 23.677
-181.145, -47.136, 14.119, 23.710
-181.143, -47.608, 14.167, 23.743
-181.141, -48.081, 14.215, 23.776
-181.138, -48.556, 14.262, 23.809
-181.136, -49.033, 14.310, 23.842
-181.133, -49.511, 14.358, 23.875
-181.131, -49.991, 14.407, 23.908
-181.128, -50.472, 14.455, 23.941
-181.126, -50.956, 14.503, 23.974
-181.123, -51.440, 14.552, 24.007
-181.121, -51.927, 14.601, 24.040
-181.118, -52.414, 14.650, 24.073
-181.115, -52.904, 14.699, 24.106
-181.113, -53.395, 14.749, 24.139
-181.110, -53.888, 14.798, 24.172
-181.107, -54.383, 14.848, 24.205
-181.105, -54.879, 14.897, 24.238
-181.102, -55.377, 14.947, 24.271
-181.099, -55.876, 14.998, 24.304
-181.096, -56.377, 15.048, 24.337
-181.094, -56.880, 15.099, 24.370
-181.091, -57.385, 15.149, 24.403
-181.088, -57.891, 15.200, 24.436
-181.085, -58.399, 15.251, 24.469
-181.082, -58.909, 15.302, 24.502
-181.080, -59.420, 15.354, 24.535
-181.077, -59.933, 15.405, 24.568
-181.074, -60.448, 15.457, 24.601
-181.071, -60.965, 15.509, 24.634
-181.068, -61.483, 15.561, 24.667
-181.065, -62.003, 15.613, 24.700
-181.062, -62.525, 15.666, 24.733
-181.059, -63.048, 15.718, 24.766
-181.056, -63.574, 15.771, 24.799
-181.053, -64.101, 15.824, 24.832
-181.049, -64.629, 15.877, 24.865
-181.046, -65.160, 15.930, 24.898
-181.043, -65.692, 15.984, 24.931
-181.040, -66.227, 16.038, 24.964
-181.037, -66.762, 16.091, 24.997
-181.034, -67.300, 16.145, 25.030
-181.030, -67.840, 16.199, 25.063
-181.027, -68.381, 16.254, 25.096
-181.024, -68.924, 16.308, 25.129
-181.021, -69.469, 16.363, 25.162
-181.017, -70.016, 16.418, 25.195
-181.014, -70.565, 16.473, 25.228
-181.010, -71.115, 16.528, 25.261
-181.007, -71.668, 16.584, 25.294
-181.004, -72.222, 16.640, 25.327
-181.000, -72.778, 16.695, 25.360
-180.997, -73.336, 16.751, 25.393
-180.993, -73.896, 16.807, 25.426
-180.990, -74.457, 16.864, 25.459
-180.986, -75.021, 16.920, 25.492
-180.982, -75.586, 16.977, 25.525
-180.979, -76.154, 17.034, 25.558
-180.975, -76.723, 17.091, 25.591
-180.972, -77.294, 17.149, 25.624
-180.968, -77.867, 17.206, 25.657
-180.964, -78.442, 17.264, 25.690
-180.960, -79.019, 17.322, 25.723
-180.957, -79.598, 17.380, 25.756
-180.953, -80.179, 17.438, 25.789
-180.949, -80.762, 17.497, 25.822
-180.945, -81.346, 17.555, 25.855
-180.941, -81.933, 17.614, 25.888
-180.937, -82.522, 17.673, 25.921
-180.933, -83.112, 17.733, 25.954
-180.929, -83.705, 17.792, 25.987
-180.925, -84.300, 17.852, 26.020
-180.921, -84.896, 17.912, 26.053
-180.917, -85.495, 17.972, 26.086
-180.913, -86.095, 18.032, 26.119
-180.909, -86.698, 18.093, 26.152
-180.905, -87.303, 18.152, 26.185
-180.901, -87.909, 18.205, 26.218
-180.896, -88.517, 18.244, 26.251
-180.892, -89.125, 18.263, 26.284
-180.888, -89.734, 18.262, 26.317
-180.884, -90.341, 18.243, 26.350
-180.880, -90.948, 18.208, 26.383
-180.875, -91.553, 18.162, 26.416
-180.871, -92.156, 18.109, 26.449
-180.867, -92.758, 18.052, 26.482
-180.862, -93.357, 17.993, 26.515
-180.858, -93.955, 17.934, 26.548
-180.854, -94.551, 17.877, 26.581
-180.849, -95.145, 17.824, 26.614
-180.845, -95.737, 17.774, 26.647
-180.841, -96.328, 17.730, 26.680
-180.836, -96.918, 17.689, 26.713
-180.832, -97.507, 17.654, 26.746
-180.827, -98.094, 17.622, 26.779
-180.823, -98.681, 17.593, 26.812
-180.818, -99.266, 17.567, 26.845
-180.814, -99.851, 17.542, 26.878
-180.810, -100.436, 17.519, 26.911
-180.805, -101.019, 17.496, 26.944
-180.801, -101.602, 17.473, 26.977
-180.796, -102.184, 17.450, 27.010
-180.792, -102.765, 17.426, 27.043
-180.788, -103.345, 17.402, 27.076
-180.783, -103.924, 17.376, 27.109
-180.779, -104.503, 17.350, 27.142
-180.774, -105.081, 17.323, 27.175
-180.770, -105.657, 17.295, 27.208
-180.766, -106.233, 17.267, 27.241
-180.761, -106.808, 17.238, 27.274
-180.757, -107.382, 17.208, 27.307
-180.752, -107.954, 17.179, 27.340
-180.747, -108.526, 17.149, 27.373
-180.743, -109.097, 17.120, 27.406
-180.738, -109.667, 17.091, 27.439
-180.734, -110.236, 17.062, 27.472
-180.729, -110.804, 17.033, 27.505
-180.724, -111.371, 17.004, 27.538
-180.720, -111.937, 16.976, 27.571
-180.715, -112.502, 16.947, 27.604
-180.711, -113.066, 16.919, 27.637
-180.706, -113.630, 16.892, 27.670
-180.702, -114.192, 16.864, 27.703
-180.697, -114.753, 16.836, 27.736
-180.692, -115.314, 16.809, 27.769
-180.688, -115.874, 16.781, 27.802
-180.683, -116.432, 16.754, 27.835
-180.679, -116.990, 16.726, 27.868
-180.674, -117.547, 16.699, 27.901
-180.670, -118.103, 16.671, 27.934
-180.665, -118.658, 16.644, 27.967
-180.660, -119.212, 16.617, 28.000
-180.656, -119.765, 16.589, 28.033
-180.651, -120.317, 16.562, 28.066
-180.646, -120.869, 16.535, 28.099
-180.641, -121.419, 16.507, 28.132
-180.637, -121.969, 16.480, 28.165
-180.632, -122.517, 16.453, 28.198
-180.627, -123.065, 16.426, 28.231
-180.622, -123.612, 16.399, 28.264
-180.617, -124.158, 16.372, 28.297
-180.612, -124.703, 16.345, 28.330
-180.607, -125.247, 16.318, 28.363
-180.603, -125.790, 16.291, 28.396
-180.598, -126.333, 16.264, 28.429
-180.593, -126.874, 16.237, 28.462
-180.588, -127.415, 16.210, 28.495
-180.583, -127.954, 16.183, 28.528
-180.578, -128.493, 16.157, 28.561
-180.574, -129.031, 16.130, 28.594
-180.569, -129.568, 16.103, 28.627
-180.564, -130.104, 16.077, 28.660
-180.559, -130.639, 16.050, 28.693
-180.554, -131.173, 16.024, 28.726
-180.550, -131.707, 15.997, 28.759
-180.545, -132.239, 15.971, 28.792
-180.540, -132.771, 15.945, 28.825
-180.535, -133.302, 15.918, 28.858
-180.530, -133.832, 15.892, 28.891
-180.525, -134.361, 15.866, 28.924
-180.520, -134.889, 15.840, 28.957
-180.515, -135.416, 15.813, 28.990
-180.510, -135.943, 15.787, 29.023
-180.505, -136.468, 15.761, 29.056
-180.500, -136.993, 15.735, 29.089
-180.495, -137.517, 15.709, 29.122
-180.490, -138.040, 15.683, 29.155
-180.485, -138.562, 15.658, 29.188
-180.480, -139.083, 15.632, 29.221
-180.475, -139.604, 15.606, 29.254
-180.470, -140.123, 15.580, 29.287
-180.465, -140.642, 15.554, 29.320
-180.459, -141.160, 15.529, 29.353
-180.454, -141.677, 15.503, 29.386
-180.449, -142.193, 15.477, 29.419
-180.444, -142.708, 15.452, 29.452
-180.439, -143.223, 15.426, 29.485
-180.434, -143.736, 15.401, 29.518
-180.429, -144.249, 15.375, 29.551
-180.424, -144.761, 15.350, 29.584
-180.419, -145.272, 15.325, 29.617
-180.413, -145.782, 15.299, 29.650
-180.408, -146.291, 15.274, 29.683
-180.403, -146.800, 15.249, 29.716
-180.398, -147.307, 15.224, 29.749
-180.393, -147.814, 15.199, 29.782
-180.387, -148.320, 15.173, 29.815
-180.382, -148.825, 15.148, 29.848
-180.377, -149.329, 15.123, 29.881
-180.371, -149.833, 15.098, 29.914
-180.366, -150.336, 15.073, 29.947
-180.361, -150.837, 15.048, 29.980
-180.356, -151.338, 15.024, 30.013
-180.350, -151.838, 14.999, 30.046
-180.345, -152.338, 14.974, 30.079
-180.340, -152.836, 14.949, 30.112
-180.334, -153.334, 14.925, 30.145
-180.329, -153.831, 14.900, 30.178
-180.324, -154.327, 14.875, 30.211
-180.318, -154.822, 14.851, 30.244
-180.313, -155.316, 14.826, 30.277
-180.307, -155.810, 14.802, 30.310
-180.302, -156.303, 14.777, 30.343
-180.297, -156.795, 14.753, 30.376
-180.291, -157.286, 14.729, 30.409
-180.286, -157.776, 14.704, 30.442
-180.280, -158.266, 14.680, 30.475
-180.275, -158.754, 14.656, 30.508
-180.269, -159.242, 14.631, 30.541
-180.264, -159.729, 14.607, 30.574
-180.258, -160.216, 14.583, 30.607
-180.252, -160.701, 14.559, 30.640
-180.247, -161.186, 14.535, 30.673
-180.241, -161.670, 14.511, 30.706
-180.235, -162.153, 14.487, 30.739
-180.230, -162.635, 14.463, 30.772
-180.224, -163.116, 14.439, 30.805
-180.219, -163.597, 14.415, 30.838
-180.213, -164.077, 14.391, 30.871
-180.207, -164.556, 14.367, 30.904
-180.202, -165.034, 14.344, 30.937
-180.196, -165.512, 14.320, 30.970
-180.190, -165.988, 14.296, 31.003
-180.184, -166.464, 14.273, 31.036
-180.179, -166.940, 14.249, 31.069
-180.173, -167.414, 14.226, 31.102
-180.167, -167.887, 14.202, 31.135
-180.161, -168.360, 14.179, 31.168
-180.155, -168.832, 14.155, 31.201
-180.149, -169.303, 14.132, 31.234
-180.144, -169.774, 14.108, 31.267
-180.138, -170.243, 14.085, 31.300
-180.132, -170.712, 14.062, 31.333
-180.126, -171.180, 14.038, 31.366
-180.120, -171.648, 14.015, 31.399
-180.114, -172.114, 13.992, 31.432
-180.107, -172.580, 13.969, 31.465
-180.101, -173.045, 13.946, 31.498
-180.095, -173.509, 13.923, 31.531
-180.089, -173.973, 13.900, 31.564
-180.083, -174.436, 13.877, 31.597
-180.077, -174.898, 13.854, 31.630
-180.071, -175.359, 13.831, 31.663
-180.064, -175.819, 13.808, 31.696
-180.058, -176.279, 13.785, 31.729
-180.052, -176.738, 13.762, 31.762
-180.045, -177.196, 13.740, 31.795
-180.039, -177.653, 13.717, 31.828
-180.032, -178.110, 13.694, 31.861
-180.026, -178.566, 13.672, 31.894
-180.020, -179.021, 13.649, 31.927
-180.013, -179.475, 13.626, 31.960
-180.006, -179.929, 13.604, 31.993
-180.000, -180.382, 13.581, 32.026
-179.993, -180.834, 13.559, 32.059
-179.987, -181.285, 13.536, 32.092
-179.980, -181.736, 13.514, 32.125
-179.973, -182.186, 13.492, 32.158
-179.966, -182.635, 13.469, 32.191
-179.960, -183.083, 13.447, 32.224
-179.953, -183.531, 13.425, 32.257
-179.946, -183.978, 13.403, 32.290
-179.939, -184.424, 13.380, 32.323
-179.932, -184.869, 13.358, 32.356
-179.925, -185.314, 13.336, 32.389
-179.917, -185.758, 13.314, 32.422
-179.910, -186.201, 13.292, 32.455
-179.903, -186.643, 13.270, 32.488
-179.896, -187.085, 13.248, 32.521
-179.888, -187.526, 13.226, 32.554
-179.881, -187.966, 13.204, 32.587
-179.873, -188.406, 13.182, 32.620
-179.865, -188.845, 13.161, 32.653
-179.858, -189.283, 13.139, 32.686
-179.850, -189.720, 13.117, 32.719
-179.842, -190.157, 13.095, 32.752
-179.834, -190.593, 13.074, 32.785
-179.826, -191.028, 13.052, 32.818
-179.817, -191.462, 13.030, 32.851
-179.809, -191.896, 13.009, 32.884
-179.800, -192.329, 12.987, 32.917
-179.792, -192.761, 12.966, 32.950
-179.783, -193.193, 12.944, 32.983
-179.773, -193.624, 12.923, 33.016
-179.764, -194.054, 12.902, 33.049
-179.755, -194.483, 12.880, 33.082
-179.744, -194.912, 12.859, 33.115
-179.734, -195.340, 12.838, 33.148
-179.721, -195.767, 12.815, 33.181
-179.707, -196.193, 12.794, 33.214
-179.689, -196.619, 12.771, 33.247
-179.669, -197.044, 12.752, 33.280
-179.646, -197.468, 12.744, 33.313
-179.619, -197.892, 12.745, 33.346
-179.589, -198.316, 12.757, 33.379
-179.554, -198.740, 12.774, 33.412
-179.515, -199.165, 12.800, 33.445
-179.470, -199.590, 12.830, 33.478
-179.421, -200.016, 12.868, 33.511
-179.366, -200.443, 12.913, 33.544
-179.307, -200.870, 12.958, 33.577
-179.241, -201.299, 13.011, 33.610
-179.170, -201.728, 13.064, 33.643
-179.093, -202.158, 13.123, 33.676
-179.011, -202.589, 13.187, 33.709
-178.923, -203.021, 13.251, 33.742
-178.829, -203.454, 13.319, 33.775
-178.729, -203.888, 13.386, 33.808
-178.624, -204.323, 13.455, 33.841
-178.512, -204.759, 13.520, 33.874
-178.395, -205.195, 13.585, 33.907
-178.272, -205.632, 13.646, 33.940
-178.143, -206.070, 13.705, 33.973
-178.010, -206.508, 13.763, 34.006
-177.871, -206.946, 13.816, 34.039
-177.727, -207.384, 13.867, 34.072
-177.579, -207.823, 13.914, 34.105
-177.426, -208.261, 13.960, 34.138
-177.268, -208.699, 14.004, 34.171
-177.106, -209.138, 14.047, 34.204
-176.940, -209.576, 14.089, 34.237
-176.770, -210.015, 14.131, 34.270
-176.597, -210.453, 14.173, 34.303
-176.420, -210.892, 14.215, 34.336
-176.239, -211.331, 14.258, 34.369
-176.055, -211.770, 14.301, 34.402
-175.868, -212.210, 14.346, 34.435
-175.679, -212.650, 14.391, 34.468
-175.486, -213.090, 14.437, 34.501
-175.291, -213.531, 14.483, 34.534
-175.094, -213.973, 14.531, 34.567
-174.893, -214.415, 14.578, 34.600
-174.691, -214.858, 14.626, 34.633
-174.486, -215.302, 14.674, 34.666
-174.279, -215.746, 14.723, 34.699
-174.070, -216.191, 14.772, 34.732
-173.859, -216.637, 14.822, 34.765
-173.645, -217.084, 14.871, 34.798
-173.429, -217.532, 14.921, 34.831
-173.212, -217.980, 14.971, 34.864
-172.992, -218.430, 15.021, 34.897
-172.771, -218.880, 15.071, 34.930
-172.547, -219.331, 15.121, 34.963
-172.321, -219.783, 15.171, 34.996
-172.094, -220.236, 15.222, 35.029
-171.864, -220.690, 15.272, 35.062
-171.632, -221.145, 15.323, 35.095
-171.399, -221.601, 15.374, 35.128
-171.163, -222.057, 15.425, 35.161
-170.926, -222.515, 15.476, 35.194
-170.687, -222.973, 15.528, 35.227
-170.445, -223.432, 15.579, 35.260
-170.202, -223.893, 15.631, 35.293
-169.956, -224.354, 15.683, 35.326
-169.709, -224.816, 15.735, 35.359
-169.460, -225.279, 15.788, 35.392
-169.209, -225.743, 15.840, 35.425
-168.955, -226.207, 15.893, 35.458
-168.700, -226.673, 15.946, 35.491
-168.443, -227.140, 15.999, 35.524
-168.184, -227.608, 16.052, 35.557
-167.923, -228.076, 16.106, 35.590
-167.660, -228.546, 16.160, 35.623
-167.395, -229.016, 16.213, 35.656
-167.128, -229.488, 16.267, 35.689
-166.859, -229.960, 16.321, 35.722
-166.588, -230.433, 16.376, 35.755
-166.315, -230.907, 16.430, 35.788
-166.040, -231.383, 16.485, 35.821
-165.763, -231.859, 16.540, 35.854
-165.484, -232.336, 16.595, 35.887
-165.204, -232.815, 16.651, 35.920
-164.921, -233.294, 16.706, 35.953
-164.637, -233.774, 16.762, 35.986
-164.351, -234.256, 16.818, 36.019
-164.063, -234.738, 16.874, 36.052
-163.773, -235.222, 16.930, 36.085
-163.481, -235.707, 16.987, 36.118
-163.188, -236.193, 17.043, 36.151
-162.892, -236.680, 17.100, 36.184
-162.596, -237.168, 17.157, 36.217
-162.297, -237.658, 17.215, 36.250
-161.997, -238.148, 17.272, 36.283
-161.695, -238.640, 17.330, 36.316
-161.391, -239.134, 17.387, 36.349
-161.086, -239.628, 17.445, 36.382
-160.780, -240.124, 17.503, 36.415
-160.471, -240.621, 17.562, 36.448
-160.161, -241.119, 17.620, 36.481
-159.850, -241.619, 17.679, 36.514
-159.537, -242.120, 17.738, 36.547
-159.223, -242.623, 17.798, 36.580
-158.907, -243.127, 17.857, 36.613
-158.590, -243.633, 17.917, 36.646
-158.272, -244.140, 17.976, 36.679
-157.952, -244.648, 18.036, 36.712
-157.631, -245.158, 18.096, 36.745
-157.309, -245.670, 18.157, 36.778
-156.985, -246.183, 18.217, 36.811
-156.660, -246.698, 18.278, 36.844
-156.334, -247.215, 18.339, 36.877
-156.007, -247.733, 18.400, 36.910
-155.678, -248.253, 18.461, 36.943
-155.348, -248.774, 18.523, 36.976
-155.018, -249.297, 18.585, 37.009
-154.686, -249.823, 18.647, 37.042
-154.354, -250.350, 18.709, 37.075
-154.020, -250.878, 18.772, 37.108
-153.685, -251.409, 18.834, 37.141
-153.350, -251.942, 18.897, 37.174
-153.014, -252.476, 18.960, 37.207
-152.677, -253.013, 19.023, 37.240
-152.339, -253.552, 19.084, 37.273
-152.001, -254.092, 19.141, 37.306
-151.663, -254.634, 19.181, 37.339
-151.325, -255.177, 19.201, 37.372
-150.987, -255.721, 19.200, 37.405
-150.651, -256.264, 19.180, 37.438
-150.317, -256.807, 19.145, 37.471
-149.984, -257.349, 19.100, 37.504
-149.653, -257.891, 19.048, 37.537
-149.324, -258.431, 18.992, 37.570
-148.997, -258.971, 18.934, 37.603
-148.672, -259.510, 18.878, 37.636
-148.350, -260.048, 18.825, 37.669
-148.031, -260.586, 18.775, 37.702
-147.713, -261.124, 18.731, 37.735
-147.398, -261.662, 18.691, 37.768
-147.086, -262.200, 18.655, 37.801
-146.777, -262.738, 18.624, 37.834
-146.471, -263.277, 18.597, 37.867
-146.167, -263.817, 18.573, 37.900
-145.867, -264.358, 18.553, 37.933
-145.571, -264.901, 18.539, 37.966
-145.279, -265.445, 18.532, 37.999
-144.991, -265.991, 18.531, 38.032
-144.706, -266.540, 18.536, 38.065
-144.426, -267.091, 18.544, 38.098
-144.151, -267.645, 18.557, 38.131
-143.880, -268.201, 18.575, 38.164
-143.613, -268.761, 18.595, 38.197
-143.351, -269.323, 18.621, 38.230
-143.094, -269.889, 18.648, 38.263
-142.842, -270.458, 18.679, 38.296
-142.595, -271.031, 18.713, 38.329
-142.353, -271.607, 18.750, 38.362
-142.116, -272.186, 18.788, 38.395
-141.884, -272.769, 18.831, 38.428
-141.657, -273.356, 18.875, 38.461
-141.435, -273.946, 18.923, 38.494
-141.217, -274.539, 18.972, 38.527
-141.005, -275.136, 19.020, 38.560
-140.797, -275.736, 19.066, 38.593
-140.594, -276.339, 19.104, 38.626
-140.396, -276.945, 19.131, 38.659
-140.203, -277.553, 19.149, 38.692
-140.014, -278.163, 19.153, 38.725
-139.830, -278.773, 19.146, 38.758
-139.651, -279.385, 19.127, 38.791
-139.476, -279.997, 19.098, 38.824
-139.306, -280.609, 19.061, 38.857
-139.140, -281.220, 19.018, 38.890
-138.979, -281.831, 18.971, 38.923
-138.821, -282.442, 18.922, 38.956
-138.668, -283.052, 18.872, 38.989
-138.518, -283.661, 18.822, 39.022
-138.373, -284.269, 18.774, 39.055
-138.230, -284.877, 18.729, 39.088
-138.092, -285.484, 18.686, 39.121
-137.956, -286.091, 18.646, 39.154
-137.824, -286.697, 18.609, 39.187
-137.695, -287.303, 18.576, 39.220
-137.569, -287.908, 18.544, 39.253
-137.445, -288.513, 18.515, 39.286
-137.325, -289.117, 18.488, 39.319
-137.207, -289.721, 18.461, 39.352
-137.092, -290.325, 18.436, 39.385
-136.980, -290.929, 18.411, 39.418
-136.870, -291.532, 18.385, 39.451
-136.762, -292.134, 18.360, 39.484
-136.658, -292.737, 18.334, 39.517
-136.556, -293.338, 18.307, 39.550
-136.456, -293.940, 18.280, 39.583
-136.359, -294.541, 18.252, 39.616
-136.265, -295.141, 18.224, 39.649
-136.173, -295.741, 18.195, 39.682
-136.084, -296.340, 18.166, 39.715
-135.998, -296.938, 18.137, 39.748
-135.913, -297.536, 18.107, 39.781
-135.832, -298.133, 18.077, 39.814
-135.754, -298.730, 18.047, 39.847
-135.678, -299.326, 18.018, 39.880
-135.605, -299.921, 17.988, 39.913
-135.534, -300.516, 17.958, 39.946
-135.466, -301.110, 17.929, 39.979
-135.402, -301.703, 17.900, 40.012
-135.339, -302.295, 17.871, 40.045
-135.280, -302.887, 17.842, 40.078
-135.224, -303.479, 17.813, 40.111
-135.170, -304.069, 17.785, 40.144
-135.120, -304.659, 17.756, 40.177
-135.072, -305.248, 17.728, 40.210
-135.027, -305.837, 17.700, 40.243
-134.985, -306.424, 17.672, 40.276
-134.946, -307.011, 17.644, 40.309
-134.909, -307.598, 17.616, 40.342
-134.875, -308.183, 17.588, 40.375
-134.845, -308.768, 17.560, 40.408
-134.817, -309.352, 17.532, 40.441
-134.792, -309.935, 17.504, 40.474
-134.770, -310.517, 17.476, 40.507
-134.750, -311.098, 17.448, 40.540
-134.734, -311.679, 17.420, 40.573
-134.720, -312.259, 17.392, 40.606
-134.709, -312.838, 17.364, 40.639
-134.701, -313.416, 17.337, 40.672
-134.696, -313.993, 17.309, 40.705
-134.694, -314.569, 17.281, 40.738
-134.694, -315.144, 17.253, 40.771
-134.697, -315.718, 17.226, 40.804
-134.703, -316.292, 17.198, 40.837
-134.712, -316.864, 17.171, 40.870
-134.724, -317.436, 17.143, 40.903
-134.739, -318.006, 17.116, 40.936
-134.756, -318.576, 17.088, 40.969
-134.777, -319.144, 17.061, 41.002
-134.800, -319.712, 17.034, 41.035
-134.826, -320.278, 17.007, 41.068
-134.855, -320.843, 16.979, 41.101
-134.887, -321.408, 16.952, 41.134
-134.922, -321.971, 16.925, 41.167
-134.960, -322.533, 16.898, 41.200
-135.001, -323.094, 16.871, 41.233
-135.045, -323.654, 16.844, 41.266
-135.092, -324.213, 16.817, 41.299
-135.141, -324.770, 16.791, 41.332
-135.194, -325.327, 16.764, 41.365
-135.250, -325.882, 16.737, 41.398
-135.308, -326.436, 16.710, 41.431
-135.370, -326.989, 16.683, 41.464
-135.435, -327.540, 16.657, 41.497
-135.503, -328.090, 16.630, 41.530
-135.574, -328.639, 16.603, 41.563
-135.649, -329.187, 16.577, 41.596
-135.726, -329.733, 16.551, 41.629
-135.806, -330.278, 16.524, 41.662
-135.889, -330.822, 16.498, 41.695
-135.976, -331.364, 16.472, 41.728
-136.066, -331.905, 16.445, 41.761
-136.159, -332.445, 16.419, 41.794
-136.255, -332.982, 16.392, 41.827
-136.355, -333.519, 16.366, 41.860
-136.458, -334.054, 16.340, 41.893
-136.564, -334.587, 16.314, 41.926
-136.674, -335.119, 16.288, 41.959
-136.786, -335.649, 16.262, 41.992
-136.903, -336.178, 16.236, 42.025
-137.022, -336.705, 16.211, 42.058
-137.145, -337.230, 16.184, 42.091
-137.271, -337.754, 16.159, 42.124
-137.401, -338.276, 16.133, 42.157
-137.535, -338.796, 16.107, 42.190
-137.672, -339.314, 16.081, 42.223
-137.813, -339.830, 16.055, 42.256
-137.958, -340.345, 16.029, 42.289
-138.106, -340.857, 16.004, 42.322
-138.258, -341.367, 15.978, 42.355
-138.414, -341.876, 15.953, 42.388
-138.573, -342.382, 15.928, 42.421
-138.737, -342.886, 15.902, 42.454
-138.904, -343.389, 15.877, 42.487
-139.075, -343.888, 15.852, 42.520
-139.250, -344.386, 15.827, 42.553
-139.429, -344.882, 15.802, 42.586
-139.611, -345.375, 15.777, 42.619
-139.798, -345.865, 15.751, 42.652
-139.988, -346.354, 15.727, 42.685
-140.183, -346.840, 15.701, 42.718
-140.381, -347.323, 15.676, 42.751
-140.584, -347.804, 15.651, 42.784
-140.790, -348.282, 15.626, 42.817
-141.000, -348.757, 15.601, 42.850
-141.215, -349.230, 15.576, 42.883
-141.434, -349.700, 15.551, 42.916
-141.657, -350.166, 15.525, 42.949
-141.885, -350.630, 15.500, 42.982
-142.118, -351.090, 15.474, 43.015
-142.355, -351.547, 15.451, 43.048
-142.597, -352.001, 15.435, 43.081
-142.843, -352.452, 15.429, 43.114
-143.094, -352.900, 15.432, 43.147
-143.350, -353.347, 15.442, 43.180
-143.609, -353.792, 15.460, 43.213
-143.873, -354.236, 15.485, 43.246
-144.140, -354.678, 15.516, 43.279
-144.411, -355.120, 15.553, 43.312
-144.685, -355.562, 15.595, 43.345
-144.961, -356.004, 15.642, 43.378
-145.240, -356.446, 15.693, 43.411
-145.522, -356.889, 15.748, 43.444
-145.805, -357.333, 15.806, 43.477
-146.090, -357.779, 15.867, 43.510
-146.376, -358.226, 15.931, 43.543
-146.663, -358.675, 15.997, 43.576
-146.951, -359.127, 16.065, 43.609
-147.239, -359.581, 16.134, 43.642
-147.528, -360.037, 16.205, 43.675
-147.817, -360.496, 16.277, 43.708
-148.106, -360.957, 16.351, 43.741
-148.396, -361.421, 16.425, 43.774
-148.685, -361.889, 16.501, 43.807
-148.975, -362.359, 16.578, 43.840
-149.264, -362.832, 16.656, 43.873
-149.554, -363.308, 16.734, 43.906
-149.843, -363.788, 16.814, 43.939
-150.133, -364.270, 16.894, 43.972
-150.423, -364.755, 16.976, 44.005
-150.713, -365.244, 17.057, 44.038
-151.003, -365.735, 17.138, 44.071
-151.294, -366.230, 17.218, 44.104
-151.585, -366.727, 17.295, 44.137
-151.876, -367.226, 17.369, 44.170
-152.167, -367.729, 17.440, 44.203
-152.459, -368.233, 17.507, 44.236
-152.752, -368.740, 17.572, 44.269
-153.045, -369.249, 17.633, 44.302
-153.338, -369.760, 17.691, 44.335
-153.632, -370.272, 17.747, 44.368
-153.927, -370.787, 17.802, 44.401
-154.222, -371.303, 17.856, 44.434
-154.518, -371.821, 17.909, 44.467
-154.815, -372.340, 17.962, 44.500
-155.113, -372.861, 18.016, 44.533
-155.411, -373.384, 18.070, 44.566
-155.711, -373.908, 18.125, 44.599
-156.011, -374.434, 18.181, 44.632
-156.312, -374.961, 18.239, 44.665
-156.615, -375.490, 18.297, 44.698
-156.918, -376.021, 18.356, 44.731
-157.223, -376.554, 18.416, 44.764
-157.528, -377.088, 18.477, 44.797
-157.835, -377.624, 18.539, 44.830
-158.142, -378.162, 18.602, 44.863
-158.451, -378.701, 18.665, 44.896
-158.761, -379.243, 18.728, 44.929
-159.071, -379.786, 18.791, 44.962
-159.383, -380.331, 18.855, 44.995
-159.695, -380.879, 18.919, 45.028
-160.009, -381.428, 18.983, 45.061
-160.323, -381.979, 19.047, 45.094
-160.638, -382.532, 19.111, 45.127
-160.954, -383.087, 19.175, 45.160
-161.271, -383.644, 19.239, 45.193
-161.588, -384.203, 19.303, 45.226
-161.906, -384.765, 19.367, 45.259
-162.224, -385.328, 19.431, 45.292
-162.544, -385.893, 19.495, 45.325
-162.863, -386.461, 19.560, 45.358
-163.183, -387.031, 19.624, 45.391
-163.504, -387.603, 19.689, 45.424
-163.825, -388.177, 19.754, 45.457
-164.146, -388.754, 19.820, 45.490
-164.468, -389.333, 19.885, 45.523
-164.790, -389.914, 19.951, 45.556
-165.112, -390.498, 20.017, 45.589
-165.434, -391.084, 20.083, 45.622
-165.757, -391.673, 20.150, 45.655
-166.080, -392.264, 20.217, 45.688
-166.403, -392.857, 20.284, 45.721
-166.726, -393.453, 20.352, 45.754
-167.049, -394.052, 20.419, 45.787
-167.372, -394.653, 20.487, 45.820
-167.695, -395.256, 20.556, 45.853
-168.018, -395.863, 20.624, 45.886
-168.341, -396.472, 20.693, 45.919
-168.664, -397.083, 20.762, 45.952
-168.986, -397.697, 20.831, 45.985
-169.309, -398.314, 20.900, 46.018
-169.631, -398.934, 20.970, 46.051
-169.954, -399.556, 21.040, 46.084
-170.276, -400.181, 21.110, 46.117
-170.598, -400.809, 21.180, 46.150
